accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.7917276620864868,0.8835808038711548,0.9313921332359314,0.2667541205883026,0.8567415475845337,0.8357480764389038,0.8938810229301453,0.4386671781539917,0.28253304958343506,0.8353909254074097,0.0010000000474974513
0.8358410000801086,0.9150487780570984,0.7725675702095032,0.32198143005371094,0.8764045238494873,0.8823181390762329,0.9030011296272278,0.3513340950012207,0.353497177362442,0.7695473432540894,0.0010000000474974513
0.8475791811943054,0.9299827814102173,0.693980872631073,0.3414437472820282,0.891853928565979,0.8732998371124268,0.8862894773483276,0.3897472023963928,0.3342269957065582,0.7695473432540894,0.0010000000474974513
0.8579708337783813,0.9392032623291016,0.6429557800292969,0.36001676321029663,0.9048454761505127,0.8778828978538513,0.897537112236023,0.37557876110076904,0.3434622585773468,0.7674897313117981,0.0010000000474974513
0.86619633436203,0.9461873769760132,0.5978044867515564,0.37715670466423035,0.9287219047546387,0.8737433552742004,0.8927821516990662,0.3963300287723541,0.33088234066963196,0.7407407164573669,0.0010000000474974513
0.875329315662384,0.9525863528251648,0.5623138546943665,0.3953108787536621,0.9353932738304138,0.8636901378631592,0.8998860716819763,0.39779552817344666,0.31863561272621155,0.7880658507347107,0.0010000000474974513
0.8787248730659485,0.9552559852600098,0.5396943688392639,0.4031413495540619,0.9462780952453613,0.8959195613861084,0.9006908535957336,0.350577175617218,0.3842887580394745,0.7448559403419495,0.0010000000474974513
0.8853111863136292,0.9593378901481628,0.5207873582839966,0.4172082841396332,0.9466292262077332,0.9175044298171997,0.8989312648773193,0.3222185969352722,0.45324674248695374,0.7181069850921631,0.0010000000474974513
0.8892336487770081,0.9616404175758362,0.5069488286972046,0.42627599835395813,0.9501404762268066,0.8858663439750671,0.9035207629203796,0.3783433735370636,0.36196911334991455,0.7716049551963806,0.0010000000474974513
0.8948832154273987,0.9641252756118774,0.4875100553035736,0.4400902986526489,0.9582163095474243,0.9126256704330444,0.8916094303131104,0.34109336137771606,0.43589743971824646,0.7345678806304932,0.0010000000474974513
0.9004156589508057,0.9663355946540833,0.4744933843612671,0.45397141575813293,0.959269642829895,0.900206983089447,0.8795033693313599,0.38537850975990295,0.3941769301891327,0.7242798209190369,0.0010000000474974513
0.9035770893096924,0.9687663912773132,0.4639255106449127,0.4623945951461792,0.9627808928489685,0.8965109586715698,0.8863045573234558,0.36188024282455444,0.3861702084541321,0.7469135522842407,0.0010000000474974513
0.9071190357208252,0.9686088562011719,0.4618821144104004,0.4720934331417084,0.9652387499809265,0.9281490445137024,0.8763896822929382,0.3174096345901489,0.5,0.6687242984771729,0.0010000000474974513
0.9127978682518005,0.9714525938034058,0.44870516657829285,0.4883762300014496,0.966292142868042,0.904050886631012,0.8572493195533752,0.36573928594589233,0.40262842178344727,0.693415641784668,0.0010000000474974513
0.9117147922515869,0.9709905982017517,0.45759469270706177,0.48515376448631287,0.963834285736084,0.9083382487297058,0.9001768827438354,0.3582715392112732,0.42061612010002136,0.7304526567459106,0.0010000000474974513
0.9195597171783447,0.9758415818214417,0.4236510396003723,0.5092216730117798,0.9694522619247437,0.915878176689148,0.8809201717376709,0.3586427569389343,0.4441453516483307,0.6790123581886292,0.0010000000474974513
