accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.984946608543396,0.9964995980262756,0.09592224657535553,0.9345474243164062,0.9444363713264465,0.9457511305809021,0.9450775384902954,0.26077738404273987,0.755520761013031,0.7541475296020508,0.0010000000474974513
0.9953033924102783,0.9990357160568237,0.03997416794300079,0.9855592846870422,0.9763368964195251,0.8903174996376038,0.638343870639801,2.3055920600891113,0.5140713453292847,0.17411470413208008,0.0010000000474974513
0.9971874356269836,0.9994407892227173,0.02798238769173622,0.9910892248153687,0.9861276745796204,0.9525079727172852,0.9298637509346008,0.29263460636138916,0.8103322386741638,0.7456642985343933,0.0010000000474974513
0.9974681735038757,0.9994930028915405,0.023915277794003487,0.9918092489242554,0.9876874089241028,0.9447495937347412,0.9283465147018433,0.3303155303001404,0.7409809827804565,0.7703584432601929,0.0010000000474974513
0.9976651072502136,0.9995254874229431,0.022471951320767403,0.9923238754272461,0.9887632131576538,0.9469869136810303,0.9083597660064697,0.3726993799209595,0.7767885327339172,0.7314565181732178,0.0010000000474974513
0.9978498816490173,0.9995566010475159,0.020524702966213226,0.992803692817688,0.9897902607917786,0.9453564882278442,0.931994616985321,0.3240105211734772,0.7486110925674438,0.7626549601554871,0.0010000000474974513
0.9979507327079773,0.9995982646942139,0.01969018206000328,0.9931033849716187,0.9902894496917725,0.9447415471076965,0.9269007444381714,0.3343947231769562,0.7509873509407043,0.7495254278182983,0.0010000000474974513
0.9980342984199524,0.9996132254600525,0.01889367774128914,0.9934085607528687,0.9906744956970215,0.9465526938438416,0.905846118927002,0.35763847827911377,0.7853278517723083,0.7119706273078918,0.0010000000474974513
0.9990547299385071,0.9998050928115845,0.012160464189946651,0.9968923330307007,0.9954842329025269,0.9505941271781921,0.9137405157089233,0.37172630429267883,0.7906842231750488,0.75324946641922,0.0005000000237487257
0.9989686608314514,0.9997936487197876,0.010667013935744762,0.9964997172355652,0.9951863288879395,0.9462489485740662,0.9310586452484131,0.3297201991081238,0.7497168779373169,0.7724960446357727,0.0005000000237487257
0.9989528656005859,0.9997899532318115,0.010310696437954903,0.9964610934257507,0.9950908422470093,0.9521074891090393,0.92034512758255,0.32533127069473267,0.8070700764656067,0.7457960247993469,0.0005000000237487257
0.9989899396896362,0.9997946619987488,0.009943832643330097,0.9965394735336304,0.9953123927116394,0.9500778317451477,0.9246335625648499,0.3890745937824249,0.7680211067199707,0.7868462800979614,0.0005000000237487257
0.9990137815475464,0.9998010396957397,0.009813585318624973,0.9966228604316711,0.9954231381416321,0.9494153261184692,0.9173402190208435,0.38204604387283325,0.7801534533500671,0.7563362121582031,0.0005000000237487257
0.9990392327308655,0.9998120069503784,0.00962927658110857,0.9966926574707031,0.9955782294273376,0.9483152031898499,0.910775899887085,0.41252192854881287,0.7734282612800598,0.7542147040367126,0.0005000000237487257
0.9990241527557373,0.9998037815093994,0.00969881284981966,0.9967010617256165,0.9954349994659424,0.9489644169807434,0.9142043590545654,0.4033607542514801,0.7782104015350342,0.7540318965911865,0.0005000000237487257
0.999560534954071,0.9999197721481323,0.006759902462363243,0.9985816478729248,0.9979631900787354,0.9481980800628662,0.9015378952026367,0.4452178180217743,0.7868608832359314,0.729926586151123,0.0002500000118743628
