accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.7792222499847412,0.8737803101539612,0.9633848667144775,0.29867425560951233,0.8533549904823303,0.913611114025116,0.9773883819580078,0.34500667452812195,0.41060903668403625,0.949999988079071,0.0010000000474974513
0.8379999995231628,0.9250751733779907,0.7207186222076416,0.37650322914123535,0.8809523582458496,0.8983333110809326,0.9483439922332764,0.4390088617801666,0.36226415634155273,0.8727272748947144,0.0010000000474974513
0.8551666736602783,0.9409883618354797,0.6360205411911011,0.407776415348053,0.9080086350440979,0.9069444537162781,0.9732792973518372,0.3860090374946594,0.3908918499946594,0.9363636374473572,0.0010000000474974513
0.8735555410385132,0.9514241814613342,0.567958414554596,0.44438669085502625,0.9253246784210205,0.9133333563804626,0.9709669351577759,0.300963431596756,0.4065040647983551,0.9090909361839294,0.0010000000474974513
0.8841111063957214,0.9584577083587646,0.5263211131095886,0.46795907616615295,0.9404761791229248,0.9161111116409302,0.9484366178512573,0.2893920838832855,0.4033018946647644,0.7772727012634277,0.0010000000474974513
0.8911666870117188,0.9623690247535706,0.49620670080184937,0.48457905650138855,0.9437229633331299,0.9269444346427917,0.9704068303108215,0.2505786120891571,0.44917258620262146,0.8636363744735718,0.0010000000474974513
0.8953333497047424,0.9675835371017456,0.4605424404144287,0.494923859834671,0.9496753215789795,0.9405555725097656,0.930127739906311,0.24989348649978638,0.5090909004211426,0.7636363506317139,0.0010000000474974513
0.9065555334091187,0.9707714319229126,0.4315047562122345,0.5244837999343872,0.9621211886405945,0.9558333158493042,0.9506555795669556,0.22520680725574493,0.623481810092926,0.699999988079071,0.0010000000474974513
0.9087222218513489,0.9728003144264221,0.42180848121643066,0.5305514335632324,0.963203489780426,0.9441666603088379,0.9640122652053833,0.2404460459947586,0.527220606803894,0.8363636136054993,0.0010000000474974513
0.917555570602417,0.9765034914016724,0.3940911591053009,0.556768536567688,0.9659090638160706,0.9527778029441833,0.953441321849823,0.2352495938539505,0.5892857313156128,0.75,0.0010000000474974513
0.9202222228050232,0.9765017032623291,0.3900507390499115,0.5651898980140686,0.9664502143859863,0.9449999928474426,0.9662647843360901,0.2493235170841217,0.5321637392044067,0.8272727131843567,0.0010000000474974513
0.9235555529594421,0.9784825444221497,0.3825041651725769,0.5760799646377563,0.9669913649559021,0.9438889026641846,0.8979007601737976,0.26232999563217163,0.5354330539703369,0.6181818246841431,0.0010000000474974513
0.9322222471237183,0.9818559288978577,0.35112830996513367,0.6053691506385803,0.976190447807312,0.9399999976158142,0.9500316381454468,0.265224426984787,0.5057803392410278,0.7954545617103577,0.0010000000474974513
0.9292222261428833,0.9807919859886169,0.3562662899494171,0.5946570038795471,0.975649356842041,0.9497222304344177,0.913032591342926,0.25255733728408813,0.5670102834701538,0.75,0.0010000000474974513
0.9369444251060486,0.9835852384567261,0.33341535925865173,0.6227194666862488,0.9788960814476013,0.9286110997200012,0.7773614525794983,0.3512684404850006,0.4412698447704315,0.6318181753158569,0.0010000000474974513
0.9457777738571167,0.987942099571228,0.29691603779792786,0.6579710245132446,0.9826839566230774,0.9502778053283691,0.8746199607849121,0.2816392779350281,0.591928243637085,0.6000000238418579,0.0005000000237487257
0.9539444446563721,0.9900264739990234,0.2698109447956085,0.6935055255889893,0.988095223903656,0.9594444632530212,0.8708592653274536,0.2684324383735657,0.7055555582046509,0.5772727131843567,0.0005000000237487257
0.9548333287239075,0.9903826117515564,0.27036285400390625,0.698656439781189,0.9848484992980957,0.9513888955116272,0.8739557266235352,0.27713605761528015,0.6056337952613831,0.5863636136054993,0.0005000000237487257
0.9559444189071655,0.9907059073448181,0.2629094123840332,0.7035893201828003,0.9864718317985535,0.9597222208976746,0.8778899908065796,0.2676593065261841,0.692307710647583,0.6136363744735718,0.0005000000237487257
0.9587777853012085,0.9918107986450195,0.25390905141830444,0.7178881168365479,0.9859307408332825,0.9611111283302307,0.8916122913360596,0.2683331370353699,0.7247191071510315,0.5863636136054993,0.0005000000237487257
0.9611666798591614,0.9922448396682739,0.24618206918239594,0.729524552822113,0.988095223903656,0.9505555629730225,0.7921201586723328,0.31768283247947693,0.5882353186607361,0.6363636255264282,0.0005000000237487257
0.9608888626098633,0.9924770593643188,0.24598219990730286,0.7286171317100525,0.9864718317985535,0.956944465637207,0.8747847676277161,0.27863720059394836,0.6525821685791016,0.6318181753158569,0.0005000000237487257
0.965499997138977,0.9939489960670471,0.22507919371128082,0.7521578073501587,0.9902597665786743,0.956944465637207,0.8570467829704285,0.2862461805343628,0.6795580387115479,0.5590909123420715,0.0002500000118743628
