accuracy,auc_1,loss,precision_1,recall_1,val_accuracy,val_auc_1,val_loss,val_precision_1,val_recall_1,learning_rate
0.9963432550430298,0.988918125629425,0.031322263181209564,0.9946287274360657,0.9757052063941956,0.9482609629631042,0.8595239520072937,0.250790536403656,0.7979728579521179,0.7133930325508118,0.0005000000237487257
0.9964179992675781,0.9891020059585571,0.029517143964767456,0.9948291778564453,0.9761232137680054,0.9468849301338196,0.8497443795204163,0.2648378908634186,0.7973443269729614,0.6976714730262756,0.0005000000237487257
0.9963933825492859,0.9890506863594055,0.028811844065785408,0.9947525262832642,0.9759818911552429,0.9494662284851074,0.8505040407180786,0.2527763545513153,0.8190698027610779,0.6978005170822144,0.0005000000237487257
0.9964362382888794,0.9891692996025085,0.02811291255056858,0.994776725769043,0.9763073325157166,0.9472202062606812,0.85530686378479,0.2592606544494629,0.7970213890075684,0.702212929725647,0.0005000000237487257
0.9964608550071716,0.9893556833267212,0.02775445021688938,0.9945738911628723,0.9767155051231384,0.9481185078620911,0.8522600531578064,0.25820648670196533,0.8065950870513916,0.6991314888000488,0.0005000000237487257
0.9965400695800781,0.9896605014801025,0.027207521721720695,0.9946854710578918,0.9772413372993469,0.9469665288925171,0.8549099564552307,0.2538200318813324,0.7886922955513,0.7117931842803955,0.0005000000237487257
0.9965792298316956,0.9897809028625488,0.02694816142320633,0.9947983026504517,0.9774550199508667,0.9475358724594116,0.8437730669975281,0.2623775899410248,0.8155568838119507,0.6800166964530945,0.0005000000237487257
0.9973370432853699,0.9911143779754639,0.022845830768346786,0.9973074793815613,0.9811200499534607,0.9490496516227722,0.8471640348434448,0.2506638765335083,0.8191279172897339,0.6928988099098206,0.0002500000118743628
0.9974344968795776,0.9914501309394836,0.020895497873425484,0.9973892569541931,0.9818304777145386,0.9465703964233398,0.8498956561088562,0.2544023096561432,0.7959358096122742,0.6959317922592163,0.0002500000118743628
0.9975666999816895,0.9920604825019836,0.01936342753469944,0.9973145723342896,0.9829791188240051,0.9500372409820557,0.8581178784370422,0.2385370433330536,0.8122214078903198,0.713855504989624,0.0002500000118743628
0.9977015852928162,0.9927130937576294,0.018211735412478447,0.9972043633460999,0.984173059463501,0.9479331970214844,0.8578487038612366,0.24218256771564484,0.7906591892242432,0.7206178903579712,0.0002500000118743628
0.997757613658905,0.9928922653198242,0.017518317326903343,0.9971952438354492,0.9846442341804504,0.9507608413696289,0.8585991263389587,0.2349475771188736,0.8128337860107422,0.7214837074279785,0.0002500000118743628
0.9978374242782593,0.9931477308273315,0.016890432685613632,0.9973244667053223,0.9851616621017456,0.9466946125030518,0.8362834453582764,0.261798232793808,0.8112082481384277,0.6759458184242249,0.0002500000118743628
0.9978721141815186,0.9934344291687012,0.016489161178469658,0.9970884323120117,0.985677182674408,0.9496327638626099,0.8497294187545776,0.24365265667438507,0.8183865547180176,0.7006533741950989,0.0002500000118743628
0.9982305765151978,0.9939483404159546,0.014617371372878551,0.9984345436096191,0.9872527122497559,0.9476221203804016,0.8520376086235046,0.24917800724506378,0.7980698347091675,0.7055228352546692,0.0001250000059371814
