longitude latitude
126.310000 6.010000
119.740000 15.770000
127.110000 2.080000
122.740000 1.230000
120.190000 17.710000
128.290000 1.670000
127.080000 1.850000
126.230000 10.400000
126.280000 9.630000
119.480000 16.090000
125.750000 13.150000
126.260000 4.860000
126.270000 1.290000
126.240000 0.930000
128.560000 2.940000
127.070000 5.690000
120.930000 23.350000
120.840000 1.260000
124.760000 4.290000
121.970000 10.650000
120.980000 13.340000
128.030000 3.150000
125.610000 4.080000
120.150000 1.090000
126.550000 10.280000
126.520000 10.300000
128.270000 3.960000
128.300000 3.890000
128.210000 3.910000
128.460000 4.020000
126.710000 24.030000
124.730000 11.050000
124.770000 11.050000
126.690000 8.580000
139.240000 11.360000
131.420000 29.420000
126.820000 4.940000
121.220000 23.840000
127.720000 4.540000
120.410000 16.970000
126.270000 1.280000
131.210000 31.180000
139.200000 34.240000
131.440000 31.140000
139.160000 34.230000
139.270000 34.140000
126.220000 6.010000
139.030000 34.240000
121.540000 23.980000
120.780000 17.910000
139.310000 34.090000
139.190000 34.120000
139.370000 34.210000
139.250000 34.100000
122.350000 15.060000
124.350000 5.700000
139.170000 34.190000
139.220000 34.150000
131.310000 31.080000
121.290000 0.480000
124.690000 6.420000
126.550000 7.430000
139.450000 34.070000
126.580000 4.350000
139.110000 34.300000
123.210000 5.070000
126.890000 1.570000
126.260000 1.470000
122.090000 7.180000
121.530000 24.010000
122.470000 24.030000
123.370000 0.060000
127.800000 1.600000
126.820000 6.850000
125.560000 9.850000
124.970000 12.450000
126.750000 7.110000
136.210000 34.300000
125.770000 5.760000
124.150000 23.250000
127.170000 5.740000
126.040000 10.550000
126.040000 1.620000
126.440000 4.220000
121.190000 19.080000
127.380000 0.050000
126.440000 1.740000
127.200000 8.270000
121.240000 18.880000
126.580000 6.900000
126.900000 6.630000
126.810000 6.750000
126.840000 6.920000
126.870000 6.770000
127.350000 5.850000
127.370000 5.530000
127.480000 5.560000
120.910000 17.330000
124.860000 9.740000
126.340000 2.490000
126.530000 2.870000
126.220000 10.170000
125.110000 24.270000
125.190000 24.260000
123.270000 1.280000
125.090000 11.720000
126.920000 6.620000
126.250000 1.270000
126.350000 1.560000
126.430000 1.550000
126.390000 1.300000
126.350000 1.340000
125.210000 24.270000
126.850000 6.580000
126.660000 1.540000
126.360000 1.490000
121.220000 18.770000
125.960000 6.640000
132.540000 34.020000
138.020000 34.900000
126.910000 3.120000
132.020000 32.820000
126.300000 0.460000
128.350000 27.320000
130.910000 30.490000
126.330000 4.030000
123.420000 23.890000
121.220000 23.090000
128.570000 3.040000
125.690000 1.440000
125.310000 0.380000
130.130000 28.090000
139.600000 32.150000
120.920000 13.570000
130.120000 28.000000
126.820000 6.130000
125.270000 12.040000
126.400000 1.560000
126.890000 2.740000
127.000000 2.810000
128.190000 0.600000
126.940000 2.820000
127.780000 4.290000
126.190000 25.750000
126.210000 25.650000
135.650000 35.050000
126.030000 1.220000
126.360000 1.140000
126.390000 1.050000
126.360000 1.090000
128.430000 26.040000
126.080000 1.190000
125.830000 0.860000
127.520000 28.280000
125.980000 0.840000
126.600000 4.220000
126.510000 1.830000
128.620000 3.930000
126.660000 3.630000
100.650000 26.320000
126.610000 1.590000
126.950000 6.060000
122.720000 24.820000
122.630000 9.720000
121.150000 18.490000
125.360000 23.030000
120.240000 18.960000
129.570000 28.250000
128.290000 2.820000
123.320000 0.040000
128.370000 2.880000
126.640000 2.240000
126.950000 24.000000
125.650000 6.300000
123.600000 0.610000
138.670000 11.080000
126.290000 3.030000
121.810000 2.170000
121.200000 19.240000
119.940000 0.800000
124.250000 6.030000
124.810000 5.850000
124.540000 5.730000
124.270000 5.870000
124.370000 5.930000
126.320000 4.590000
128.110000 1.390000
124.090000 23.350000
126.750000 6.510000
128.270000 2.300000
125.930000 1.920000
122.180000 24.280000
121.840000 24.290000
125.380000 1.100000
126.660000 7.320000
126.650000 3.610000
126.870000 3.370000
126.890000 3.410000
126.720000 3.420000
126.670000 3.410000
121.700000 22.810000
124.380000 5.300000
126.760000 6.620000
122.680000 24.200000
124.410000 5.280000
125.830000 0.860000
128.300000 2.650000
121.240000 19.140000
121.240000 19.130000
122.190000 5.670000
125.380000 3.510000
126.590000 2.030000
126.570000 4.170000
126.480000 4.150000
126.680000 4.270000
126.540000 4.180000
122.260000 24.070000
125.350000 24.850000
125.920000 6.130000
122.230000 24.800000
124.020000 7.590000
119.900000 0.500000
126.070000 1.040000
121.870000 1.120000
122.770000 23.920000
122.750000 1.290000
126.220000 1.080000
124.170000 0.130000
121.250000 19.140000
126.320000 6.440000
126.160000 1.460000
136.880000 7.830000
121.580000 22.110000
122.320000 24.080000
120.750000 13.540000
126.490000 1.780000
125.500000 12.600000
133.650000 35.260000
126.840000 2.390000
126.170000 9.180000
126.610000 3.700000
123.790000 25.220000
123.710000 25.180000
123.730000 25.210000
121.280000 19.190000
128.700000 2.300000
121.280000 19.810000
127.110000 7.300000
120.910000 13.520000
130.490000 29.260000
126.390000 1.510000
126.990000 2.580000
126.380000 9.310000
126.270000 0.910000
121.550000 21.740000
123.160000 4.980000
120.000000 17.030000
123.410000 7.470000
121.500000 20.090000
119.660000 15.650000
123.520000 0.150000
122.680000 1.950000
137.180000 33.940000
128.610000 2.670000
126.490000 2.850000
123.920000 12.170000
124.080000 12.170000
121.920000 15.580000
127.030000 7.410000
127.300000 1.690000
125.830000 12.180000
126.680000 2.080000
127.000000 5.630000
121.260000 18.880000
126.670000 7.580000
126.680000 4.810000
125.460000 6.010000
120.170000 21.720000
124.130000 11.990000
127.350000 0.220000
127.950000 3.710000
122.560000 17.250000
121.160000 19.180000
126.990000 1.970000
123.940000 0.150000
125.460000 11.300000
124.100000 11.900000
124.100000 11.970000
120.500000 1.160000
128.850000 2.350000
123.710000 6.760000
128.850000 1.880000
126.800000 2.400000
128.870000 2.400000
128.750000 0.500000
126.440000 6.230000
120.510000 13.170000
123.900000 6.700000
121.610000 23.530000
128.560000 26.520000
126.890000 4.800000
123.850000 12.250000
126.290000 0.940000
122.510000 4.530000
124.900000 12.800000
135.980000 32.630000
122.000000 20.370000
122.040000 9.340000
122.010000 9.260000
126.520000 6.490000
126.830000 1.360000
137.150000 7.780000
124.580000 0.140000
122.610000 24.120000
127.010000 5.180000
126.290000 6.060000
128.150000 1.140000
126.180000 0.210000
119.750000 13.860000
122.320000 12.150000
121.600000 22.660000
126.310000 0.500000
125.980000 4.620000
126.850000 2.420000
119.940000 13.760000
126.410000 7.410000
139.870000 35.460000
126.100000 0.440000
132.450000 5.360000
119.420000 15.970000
127.030000 2.000000
126.880000 2.040000
130.600000 29.470000
127.360000 1.560000
126.480000 1.590000
125.420000 12.020000
126.410000 1.240000
126.430000 4.030000
130.180000 27.320000
125.770000 11.300000
125.710000 11.280000
121.360000 23.040000
120.890000 17.640000
124.530000 13.950000
125.820000 26.290000
125.780000 26.320000
125.880000 26.320000
131.000000 30.010000
122.350000 0.600000
131.050000 30.170000
122.760000 1.230000
124.770000 13.480000
126.380000 7.870000
125.910000 9.820000
126.940000 6.290000
122.000000 23.410000
126.110000 5.660000
125.750000 5.930000
126.650000 6.300000
126.220000 3.880000
123.510000 8.290000
123.420000 8.290000
126.550000 6.150000
127.700000 4.810000
126.420000 3.820000
126.690000 2.070000
124.710000 11.150000
124.450000 11.280000
137.210000 8.040000
126.200000 8.670000
131.480000 31.610000
125.330000 10.130000
126.570000 3.320000
113.930000 3.590000
121.600000 21.950000
126.170000 7.630000
126.300000 7.690000
128.350000 3.100000
121.500000 22.660000
128.320000 27.340000
126.410000 6.590000
128.210000 4.400000
126.900000 2.020000
126.510000 25.440000
121.500000 23.500000
126.900000 1.250000
125.770000 3.900000
127.090000 5.590000
128.470000 3.220000
126.000000 0.510000
123.100000 12.650000
126.150000 0.460000
124.730000 0.800000
122.240000 24.860000
120.170000 13.320000
124.550000 2.910000
126.800000 3.630000
125.700000 9.040000
125.440000 9.790000
124.000000 13.820000
126.000000 8.190000
123.370000 23.930000
104.970000 33.800000
126.960000 7.290000
130.100000 28.780000
123.630000 0.120000
126.570000 9.090000
126.380000 9.020000
136.620000 33.070000
137.070000 33.180000
136.860000 32.960000
126.330000 9.130000
137.160000 33.170000
124.400000 5.990000
137.090000 33.240000
137.200000 33.140000
122.320000 9.230000
124.270000 6.160000
127.470000 7.960000
125.280000 5.890000
126.860000 3.520000
127.150000 25.080000
120.310000 1.040000
128.390000 3.620000
128.600000 3.640000
128.500000 3.600000
122.210000 2.380000
126.640000 5.560000
128.560000 3.540000
128.650000 3.620000
128.490000 3.820000
122.240000 7.920000
126.440000 5.390000
119.670000 15.610000
126.730000 9.660000
120.180000 0.960000
123.570000 9.840000
119.110000 15.640000
128.260000 2.600000
138.400000 33.720000
122.540000 24.100000
122.550000 24.080000
128.390000 2.420000
128.080000 3.050000
122.370000 24.130000
123.780000 7.380000
127.390000 1.630000
123.970000 0.350000
126.920000 6.320000
130.440000 28.920000
126.740000 2.160000
125.660000 2.050000
125.770000 1.410000
126.300000 6.040000
126.810000 8.250000
126.810000 3.740000
125.250000 5.190000
121.780000 24.290000
123.340000 5.290000
123.580000 0.060000
124.920000 12.240000
126.460000 9.400000
126.420000 4.760000
125.940000 0.970000
126.230000 9.650000
126.230000 8.930000
123.180000 12.580000
123.330000 12.710000
126.410000 2.670000
126.540000 2.570000
128.500000 3.250000
126.100000 1.090000
126.540000 7.610000
126.120000 0.460000
126.090000 2.400000
125.720000 1.060000
124.380000 9.610000
126.480000 2.970000
119.290000 15.480000
126.460000 2.890000
120.270000 13.720000
120.710000 13.920000
126.090000 4.890000
126.270000 1.090000
121.640000 23.960000
125.710000 6.460000
117.710000 6.260000
126.710000 0.130000
123.930000 14.710000
131.200000 31.400000
120.580000 13.480000
121.880000 23.960000
126.880000 5.190000
126.570000 2.090000
128.120000 4.020000
128.510000 26.140000
128.450000 26.080000
126.250000 9.650000
125.820000 1.770000
126.710000 2.270000
127.540000 1.690000
126.530000 2.750000
126.620000 2.790000
126.610000 2.670000
127.390000 1.620000
126.580000 2.640000
122.600000 10.530000
122.340000 24.720000
139.980000 35.500000
126.570000 2.690000
126.960000 1.630000
128.150000 3.010000
125.720000 11.710000
125.650000 11.710000
125.890000 11.780000
121.150000 19.160000
125.480000 11.570000
126.590000 2.670000
126.590000 2.710000
128.140000 2.650000
127.130000 2.440000
126.250000 1.780000
125.720000 5.690000
138.460000 10.330000
138.420000 10.300000
121.210000 19.230000
128.260000 2.700000
138.430000 10.370000
138.320000 10.360000
123.070000 3.000000
126.280000 0.770000
128.660000 26.530000
121.000000 49.880000
123.080000 12.680000
126.580000 1.560000
121.410000 23.210000
122.550000 24.050000
125.390000 9.500000
123.950000 6.320000
126.520000 2.180000
125.080000 13.420000
120.170000 21.320000
120.720000 13.590000
126.990000 2.640000
126.980000 2.590000
108.390000 9.960000
108.290000 9.970000
123.290000 14.640000
125.890000 6.240000
132.470000 3.040000
125.240000 7.820000
126.380000 5.930000
124.160000 6.330000
124.030000 6.270000
130.260000 29.340000
130.400000 29.360000
130.530000 29.200000
130.470000 29.330000
130.460000 29.360000
130.370000 29.380000
120.720000 14.020000
121.660000 21.950000
126.640000 1.820000
128.350000 2.310000
125.490000 4.590000
124.270000 0.170000
122.290000 24.060000
122.330000 24.010000
126.440000 6.590000
121.470000 17.680000
118.010000 1.660000
125.560000 1.670000
126.530000 3.590000
126.690000 9.110000
126.090000 6.060000
128.180000 4.290000
120.510000 13.460000
128.160000 3.470000
128.620000 3.540000
126.220000 4.710000
132.160000 32.600000
121.400000 12.080000
126.370000 3.790000
126.410000 3.780000
128.250000 2.790000
121.440000 19.930000
129.310000 29.200000
121.360000 22.800000
125.380000 4.600000
139.210000 34.860000
127.610000 28.330000
121.570000 23.960000
127.400000 1.040000
129.900000 26.880000
126.630000 3.660000
126.170000 5.730000
131.010000 30.010000
131.030000 30.080000
122.480000 0.110000
121.180000 19.160000
121.420000 22.740000
126.320000 8.830000
121.920000 21.560000
125.060000 1.590000
122.760000 3.630000
126.300000 1.450000
120.150000 19.010000
121.800000 1.280000
121.820000 1.240000
125.450000 12.270000
120.110000 19.040000
120.310000 17.440000
120.500000 18.090000
126.920000 0.850000
126.810000 6.430000
119.700000 0.190000
126.380000 1.710000
123.890000 6.850000
121.530000 22.450000
130.010000 28.790000
121.820000 0.990000
122.780000 1.340000
130.030000 28.800000
126.430000 7.680000
126.490000 8.280000
100.140000 11.820000
128.630000 2.850000
126.420000 4.160000
126.430000 4.100000
126.730000 4.140000
137.800000 8.440000
125.930000 9.990000
120.100000 20.570000
119.950000 20.680000
121.470000 13.430000
121.530000 13.490000
121.550000 13.420000
121.380000 13.370000
125.970000 3.670000
125.220000 4.950000
125.650000 4.780000
125.380000 4.970000
125.370000 4.930000
125.290000 4.900000
123.870000 12.340000
126.440000 3.920000
126.800000 2.330000
126.780000 2.320000
126.890000 2.310000
126.070000 5.930000
126.580000 26.740000
121.270000 19.780000
120.000000 20.660000
123.930000 6.580000
127.390000 4.890000
129.900000 28.590000
123.590000 0.050000
124.280000 5.930000
128.280000 2.520000
125.210000 24.320000
126.670000 2.620000
128.320000 25.920000
130.520000 29.760000
125.900000 6.430000
124.680000 3.730000
125.810000 13.270000
125.280000 3.270000
122.260000 24.770000
120.490000 21.970000
125.570000 2.930000
120.480000 22.000000
125.900000 11.670000
123.670000 0.070000
126.530000 5.700000
126.240000 2.610000
126.230000 9.630000
123.750000 23.750000
123.250000 23.750000
126.280000 1.070000
126.350000 1.060000
125.880000 1.080000
126.280000 0.990000
126.260000 1.020000
126.090000 0.940000
126.260000 0.980000
126.240000 0.400000
126.370000 1.130000
126.060000 1.220000
125.970000 1.020000
126.110000 1.120000
126.530000 1.310000
126.560000 1.280000
126.200000 1.280000
126.500000 1.220000
126.310000 1.010000
126.170000 1.430000
126.350000 1.220000
126.000000 1.000000
121.760000 21.900000
125.980000 0.950000
126.280000 5.540000
124.350000 25.230000
126.000000 5.560000
126.620000 3.180000
120.480000 21.680000
126.240000 5.560000
116.140000 1.630000
136.870000 33.090000
124.420000 2.480000
126.810000 0.010000
122.380000 24.060000
121.400000 20.060000
126.240000 1.190000
126.750000 4.170000
126.790000 4.160000
126.930000 4.140000
126.220000 1.130000
126.120000 9.190000
126.180000 6.700000
125.910000 0.830000
122.630000 1.270000
125.760000 1.410000
126.990000 7.830000
136.240000 34.810000
126.300000 1.220000
126.960000 3.130000
129.260000 27.450000
125.310000 25.700000
128.380000 27.470000
126.440000 7.400000
133.450000 33.900000
123.450000 12.490000
126.360000 1.540000
127.510000 3.590000
120.200000 17.310000
130.180000 30.010000
125.760000 9.510000
127.830000 1.500000
123.910000 6.640000
126.680000 8.790000
126.160000 1.240000
122.690000 13.880000
131.410000 33.320000
127.940000 3.490000
125.310000 10.380000
126.410000 1.150000
126.710000 8.300000
123.830000 6.820000
125.160000 5.640000
125.390000 6.150000
126.540000 6.120000
126.310000 1.110000
126.060000 11.360000
125.150000 10.290000
128.230000 2.620000
121.630000 23.670000
127.460000 2.870000
127.240000 2.970000
126.950000 2.510000
126.840000 27.290000
128.350000 27.390000
131.150000 30.070000
127.420000 2.720000
127.380000 6.130000
123.860000 7.100000
127.530000 2.810000
121.500000 21.790000
121.430000 21.780000
127.120000 2.380000
127.080000 2.400000
126.220000 1.070000
127.560000 4.800000
126.330000 3.800000
125.910000 5.650000
125.820000 0.290000
121.260000 19.250000
124.520000 13.030000
125.270000 24.850000
126.490000 9.190000
126.660000 9.330000
126.540000 7.940000
127.470000 5.980000
125.540000 12.190000
121.120000 19.070000
120.410000 0.560000
126.040000 1.370000
121.420000 19.830000
126.300000 5.340000
124.410000 11.430000
122.290000 17.880000
126.440000 1.940000
124.650000 9.720000
121.090000 18.600000
127.040000 1.490000
126.220000 5.300000
126.850000 5.930000
138.320000 10.120000
126.360000 1.530000
108.300000 9.990000
127.000000 1.550000
126.170000 2.020000
121.370000 22.980000
125.390000 12.260000
125.420000 12.280000
126.500000 3.020000
131.400000 31.380000
126.140000 9.600000
124.600000 14.290000
124.610000 14.230000
125.380000 12.260000
128.560000 2.520000
126.940000 4.220000
120.990000 17.050000
126.820000 2.350000
122.540000 18.150000
127.060000 1.920000
122.650000 1.230000
138.210000 9.470000
126.540000 1.650000
121.450000 23.280000
121.100000 20.280000
126.690000 8.460000
120.730000 13.410000
122.560000 24.090000
121.330000 19.910000
125.630000 13.350000
125.480000 13.560000
120.820000 23.120000
128.230000 2.570000
127.030000 1.740000
131.460000 31.790000
126.650000 1.710000
125.300000 12.900000
125.590000 13.290000
127.260000 1.580000
126.930000 6.180000
125.860000 13.020000
128.470000 1.860000
121.950000 20.250000
126.260000 1.070000
125.680000 13.290000
122.060000 20.200000
126.310000 1.550000
122.100000 20.170000
125.480000 13.580000
121.320000 19.820000
121.330000 19.770000
121.470000 22.820000
126.080000 0.830000
127.440000 5.440000
128.410000 26.000000
128.390000 25.980000
125.080000 12.820000
125.780000 3.560000
121.650000 22.880000
121.720000 22.770000
121.350000 19.820000
127.470000 2.910000
127.830000 4.330000
120.560000 15.230000
123.650000 12.750000
122.570000 24.040000
103.320000 31.000000
103.890000 31.410000
103.190000 30.890000
122.250000 16.460000
122.240000 16.480000
104.010000 31.360000
104.000000 31.380000
125.250000 6.070000
118.170000 4.600000
105.000000 32.220000
121.370000 20.130000
125.610000 9.020000
121.520000 19.870000
120.860000 13.700000
122.420000 49.120000
126.390000 5.250000
124.220000 6.560000
126.500000 8.190000
128.410000 1.980000
122.220000 20.100000
125.650000 11.980000
122.420000 15.290000
122.490000 15.250000
122.490000 15.330000
128.330000 27.530000
126.790000 3.430000
124.630000 6.500000
121.130000 21.020000
121.140000 21.070000
126.080000 3.920000
105.500000 32.750000
118.630000 13.660000
130.280000 29.350000
126.170000 27.080000
105.490000 32.760000
128.520000 26.490000
124.320000 12.900000
124.300000 12.970000
120.000000 14.910000
124.320000 12.950000
125.250000 10.310000
121.020000 1.020000
124.320000 13.010000
126.040000 4.540000
105.630000 32.910000
130.080000 29.080000
120.570000 13.470000
120.540000 13.480000
120.630000 13.530000
126.560000 3.820000
120.440000 13.370000
124.310000 12.970000
125.420000 11.270000
124.360000 12.980000
125.780000 5.960000
120.510000 13.450000
121.250000 19.080000
120.130000 12.630000
126.640000 4.150000
126.540000 4.180000
138.460000 10.490000
124.370000 12.920000
124.480000 12.980000
126.330000 6.990000
122.090000 1.270000
124.800000 4.790000
123.530000 0.090000
124.210000 7.860000
121.600000 23.280000
122.170000 23.840000
126.890000 1.220000
123.430000 0.060000
127.170000 2.300000
126.840000 1.230000
126.530000 8.840000
120.570000 22.950000
128.680000 2.410000
125.370000 5.760000
124.260000 5.320000
125.710000 5.420000
127.440000 4.920000
121.840000 1.320000
127.320000 1.790000
126.870000 6.440000
122.510000 12.940000
121.250000 19.220000
126.790000 7.650000
121.240000 21.120000
126.280000 5.490000
128.610000 2.450000
124.960000 10.970000
123.470000 1.320000
126.400000 3.880000
126.780000 4.030000
126.650000 3.710000
126.800000 4.040000
126.630000 4.010000
126.410000 3.950000
126.570000 4.010000
126.660000 4.020000
126.790000 3.710000
126.720000 3.970000
126.680000 3.990000
126.550000 4.040000
126.480000 3.980000
126.610000 3.750000
126.610000 3.990000
126.620000 3.650000
126.820000 3.970000
126.720000 3.760000
126.770000 4.140000
126.840000 3.640000
126.460000 3.780000
126.750000 4.180000
126.620000 4.030000
126.550000 3.670000
126.640000 3.840000
126.730000 3.850000
126.560000 3.680000
126.640000 3.660000
121.260000 19.020000
126.640000 3.690000
126.780000 3.690000
126.630000 3.670000
126.680000 3.840000
126.480000 3.830000
126.520000 3.900000
126.470000 1.710000
126.550000 3.810000
126.700000 3.600000
126.640000 3.650000
123.430000 0.050000
127.330000 5.730000
128.490000 26.060000
126.780000 3.900000
123.810000 14.610000
127.200000 5.150000
131.420000 32.010000
125.480000 4.400000
123.730000 7.050000
126.680000 4.140000
126.680000 4.040000
120.240000 15.390000
126.290000 12.270000
126.820000 4.420000
121.360000 18.940000
126.570000 4.030000
123.360000 23.940000
126.930000 4.430000
126.900000 7.890000
126.900000 7.820000
127.000000 7.820000
126.890000 7.780000
126.110000 0.960000
125.780000 5.930000
125.910000 1.790000
126.440000 5.360000
126.510000 5.390000
126.420000 5.390000
126.420000 5.380000
126.900000 7.900000
122.410000 23.850000
121.720000 24.170000
122.200000 1.380000
104.010000 31.430000
104.090000 31.500000
125.960000 1.050000
124.570000 4.600000
123.290000 0.250000
126.750000 5.010000
122.140000 9.930000
101.040000 25.660000
122.200000 24.060000
126.510000 5.010000
126.930000 2.260000
125.710000 4.200000
126.940000 2.300000
120.240000 19.260000
126.000000 5.990000
121.070000 23.640000
125.100000 24.230000
131.860000 32.540000
126.380000 6.040000
125.370000 13.380000
123.410000 0.100000
127.530000 4.970000
123.530000 23.420000
127.410000 1.850000
126.600000 3.830000
121.500000 20.080000
127.080000 2.480000
124.020000 9.380000
123.520000 0.130000
128.460000 2.140000
126.930000 3.180000
120.900000 1.120000
126.010000 2.410000
128.240000 1.610000
120.430000 12.620000
124.710000 6.510000
127.190000 1.750000
124.780000 6.480000
105.520000 32.840000
120.500000 12.470000
125.740000 2.680000
121.450000 23.630000
123.380000 6.740000
122.370000 4.080000
128.230000 2.930000
130.050000 29.170000
126.200000 1.260000
129.780000 29.220000
120.820000 1.160000
126.570000 7.090000
120.740000 23.730000
125.490000 9.320000
125.530000 9.360000
126.250000 6.600000
127.040000 5.880000
128.210000 2.970000
126.370000 4.090000
126.290000 5.330000
126.960000 3.220000
126.380000 5.400000
126.080000 0.410000
126.250000 5.340000
127.430000 5.090000
125.550000 12.190000
126.170000 0.480000
125.500000 0.500000
126.270000 6.690000
121.490000 17.280000
126.370000 6.480000
126.400000 6.420000
126.760000 3.930000
126.390000 10.050000
125.300000 10.600000
126.340000 6.520000
126.760000 6.080000
123.380000 24.950000
124.400000 6.610000
125.940000 7.170000
125.460000 13.550000
122.200000 1.450000
125.490000 13.640000
126.580000 3.040000
121.210000 19.020000
126.720000 2.360000
125.930000 10.190000
123.610000 23.490000
121.130000 20.990000
126.240000 1.040000
126.910000 6.170000
121.140000 19.040000
137.700000 8.310000
122.820000 23.780000
126.800000 6.480000
125.650000 5.820000
121.330000 19.130000
128.340000 25.920000
120.790000 22.920000
120.770000 22.900000
133.020000 2.190000
120.740000 18.470000
120.070000 13.830000
125.180000 13.360000
119.690000 16.290000
121.440000 23.120000
126.580000 3.740000
126.550000 3.680000
122.880000 13.500000
127.980000 3.560000
125.580000 9.180000
124.660000 0.510000
125.620000 9.780000
124.000000 6.950000
126.520000 4.130000
127.390000 1.600000
126.900000 7.360000
120.090000 1.020000
126.640000 3.780000
121.620000 24.040000
126.980000 5.280000
122.110000 24.420000
123.400000 6.620000
128.220000 3.040000
126.930000 1.360000
123.410000 6.720000
123.470000 6.490000
123.260000 6.780000
123.520000 6.220000
120.840000 22.760000
123.560000 6.820000
123.250000 6.670000
123.250000 6.530000
126.580000 2.090000
136.000000 7.600000
126.210000 1.240000
126.910000 6.640000
123.560000 6.750000
123.840000 0.400000
128.620000 2.700000
139.760000 11.150000
124.640000 5.650000
124.640000 5.640000
124.580000 5.660000
125.990000 5.950000
126.030000 5.750000
125.080000 13.020000
124.780000 13.010000
121.470000 19.710000
125.150000 24.270000
123.690000 6.760000
124.840000 6.630000
128.230000 2.830000
123.250000 23.750000
124.820000 12.880000
126.690000 7.550000
125.730000 9.270000
126.220000 2.530000
123.000000 12.750000
126.690000 6.990000
122.850000 12.860000
123.050000 12.740000
126.110000 0.460000
119.870000 14.920000
126.420000 1.430000
121.410000 20.160000
128.070000 3.860000
127.860000 3.850000
126.550000 7.490000
126.160000 10.410000
126.080000 10.400000
126.150000 10.400000
126.250000 9.990000
123.290000 0.780000
126.530000 3.560000
127.040000 6.210000
127.250000 1.530000
108.190000 9.870000
128.630000 0.510000
130.230000 29.180000
122.970000 4.200000
123.040000 4.080000
126.830000 1.990000
121.190000 21.100000
128.290000 25.910000
128.280000 25.910000
128.710000 26.430000
126.570000 4.950000
125.940000 9.460000
129.420000 29.090000
121.450000 18.700000
121.440000 22.340000
121.240000 19.000000
124.560000 23.190000
127.080000 3.050000
126.940000 3.030000
127.170000 3.040000
126.970000 3.070000
126.180000 9.900000
125.300000 10.110000
126.220000 5.890000
121.320000 18.910000
122.010000 21.130000
126.890000 6.550000
125.610000 9.160000
128.400000 26.120000
125.310000 1.070000
126.420000 5.340000
126.360000 1.470000
125.700000 6.010000
123.900000 1.540000
126.110000 5.980000
127.670000 4.690000
132.200000 35.090000
129.960000 28.100000
126.460000 2.520000
123.570000 6.650000
125.230000 4.680000
125.320000 13.470000
121.740000 0.940000
135.140000 33.990000
123.240000 0.130000
122.170000 9.510000
122.260000 9.580000
122.290000 9.700000
121.520000 23.430000
122.300000 9.690000
122.380000 23.590000
120.040000 14.950000
126.770000 7.540000
126.370000 2.910000
138.430000 34.630000
125.760000 4.280000
121.230000 19.100000
137.960000 34.400000
130.710000 29.540000
132.880000 3.190000
128.550000 2.710000
125.950000 9.980000
127.410000 5.050000
121.700000 24.040000
126.740000 8.300000
123.690000 7.360000
126.240000 1.360000
138.240000 9.700000
120.050000 13.810000
134.710000 7.710000
138.360000 32.060000
105.320000 32.540000
123.370000 0.050000
125.190000 7.900000
121.660000 1.340000
127.020000 2.020000
119.440000 13.980000
119.000000 15.450000
127.140000 1.440000
124.530000 11.460000
126.000000 11.080000
129.370000 28.100000
128.290000 2.970000
137.190000 35.310000
122.620000 24.080000
126.280000 9.280000
127.640000 1.680000
128.370000 2.200000
127.470000 1.710000
121.190000 19.250000
121.160000 19.200000
125.970000 6.520000
125.840000 11.180000
122.540000 18.260000
125.310000 4.800000
126.100000 8.580000
138.890000 35.470000
124.590000 13.390000
121.210000 19.250000
124.730000 5.940000
125.560000 11.600000
125.560000 11.600000
125.750000 11.870000
125.720000 11.940000
123.210000 10.000000
123.230000 10.090000
123.100000 9.890000
123.080000 9.820000
123.110000 9.850000
123.420000 10.190000
123.430000 10.070000
123.430000 10.250000
123.260000 10.070000
137.590000 8.050000
123.450000 10.090000
126.910000 2.450000
125.960000 9.960000
126.340000 1.520000
125.780000 11.770000
120.890000 22.660000
123.360000 23.870000
126.480000 9.480000
126.110000 2.680000
123.700000 12.350000
120.560000 13.590000
120.520000 13.570000
125.630000 10.040000
125.860000 3.510000
122.450000 20.240000
121.670000 24.130000
126.430000 1.200000
120.970000 1.700000
125.290000 0.370000
125.620000 11.970000
126.390000 5.780000
127.140000 8.090000
127.450000 6.230000
126.290000 1.380000
126.110000 2.240000
131.520000 31.770000
126.340000 1.290000
126.620000 2.410000
118.320000 4.790000
139.560000 11.270000
126.480000 1.600000
125.440000 2.880000
121.580000 23.700000
126.830000 1.290000
126.350000 5.720000
119.560000 15.590000
121.570000 23.650000
129.200000 2.040000
123.430000 0.100000
128.280000 2.700000
124.440000 11.380000
126.140000 11.320000
126.550000 5.130000
121.000000 19.040000
130.100000 29.380000
119.840000 14.910000
126.070000 11.280000
125.810000 3.390000
130.600000 29.490000
130.520000 29.500000
128.430000 2.700000
126.940000 1.370000
130.010000 32.020000
128.700000 2.640000
126.700000 3.620000
122.690000 3.450000
126.640000 10.810000
126.720000 10.390000
126.450000 10.230000
126.680000 10.450000
126.810000 10.530000
126.850000 10.350000
126.880000 10.360000
126.650000 11.310000
126.700000 10.930000
126.390000 10.340000
126.420000 10.370000
123.880000 6.610000
123.860000 6.560000
125.040000 7.910000
126.890000 10.420000
126.780000 10.670000
126.830000 10.630000
126.700000 10.530000
126.770000 10.460000
126.900000 10.500000
126.710000 10.610000
125.270000 10.880000
121.140000 22.170000
126.710000 11.600000
103.990000 27.580000
126.930000 7.130000
128.240000 2.460000
126.690000 2.390000
