accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.7404758930206299,0.8562291264533997,0.9939178824424744,0.3538658916950226,0.8465080857276917,0.8289473652839661,0.8188192844390869,0.5379956364631653,0.37370243668556213,0.5070422291755676,0.0010000000474974513
0.8195990920066833,0.9137676358222961,0.7410829067230225,0.45401403307914734,0.8940905332565308,0.8797847032546997,0.8783414363861084,0.40618106722831726,0.5227272510528564,0.6478873491287231,0.0010000000474974513
0.8498417735099792,0.9365843534469604,0.6296507120132446,0.5046257376670837,0.9209516644477844,0.869617223739624,0.8853256702423096,0.3710707128047943,0.491909384727478,0.7136150002479553,0.0010000000474974513
0.8716446161270142,0.9451462030410767,0.5794529914855957,0.5471869111061096,0.9255564212799072,0.8157894611358643,0.8520033359527588,0.5140630602836609,0.3855421543121338,0.751173734664917,0.0010000000474974513
0.8875864744186401,0.9577606320381165,0.5078953504562378,0.5817490220069885,0.9393706917762756,0.8492823243141174,0.8838615417480469,0.43368566036224365,0.4465753436088562,0.7652581930160522,0.0010000000474974513
0.890868604183197,0.9603270292282104,0.4910964071750641,0.589509129524231,0.9401381611824036,0.8486841917037964,0.8899013996124268,0.4427274167537689,0.446524053812027,0.7840375304222107,0.0010000000474974513
0.9079826474189758,0.9689799547195435,0.43563511967658997,0.6313387155532837,0.9554873108863831,0.7535884976387024,0.8266563415527344,0.666615903377533,0.31608134508132935,0.8028169274330139,0.0010000000474974513
0.9145469665527344,0.9720550775527954,0.4108372628688812,0.6497912406921387,0.9554873108863831,0.8636363744735718,0.8857020735740662,0.4465460479259491,0.47706422209739685,0.7323943376541138,0.0010000000474974513
0.9157191514968872,0.9745898246765137,0.3957231044769287,0.6527196764945984,0.9577897191047668,0.8833732008934021,0.8949212431907654,0.3873225748538971,0.53125,0.7183098793029785,0.0010000000474974513
0.9246278405189514,0.9773658514022827,0.3727789521217346,0.6785714030265808,0.9623944759368896,0.8600478172302246,0.9094740152359009,0.4714869558811188,0.47184985876083374,0.8262910842895508,0.0010000000474974513
0.9344742894172668,0.982509970664978,0.33333685994148254,0.7073578834533691,0.973906397819519,0.8319377899169922,0.9185916185379028,0.5511934757232666,0.41943126916885376,0.8309859037399292,0.0005000000237487257
0.947485625743866,0.9870423078536987,0.29199421405792236,0.7516186237335205,0.9800460338592529,0.8546651005744934,0.9157245755195618,0.4648797810077667,0.4581005573272705,0.7699530720710754,0.0005000000237487257
0.9521744251251221,0.9894773960113525,0.2673501968383789,0.7684463262557983,0.9831159114837646,0.8755980730056763,0.9240298271179199,0.45308947563171387,0.5071225166320801,0.8356807231903076,0.0005000000237487257
0.9507678151130676,0.9892887473106384,0.27985239028930664,0.7661241888999939,0.9754412770271301,0.8809808492660522,0.9023157954216003,0.42886948585510254,0.5214723944664001,0.7981220483779907,0.0005000000237487257
0.9535810351371765,0.9906007647514343,0.26157674193382263,0.7750151753425598,0.9808135032653809,0.8815789222717285,0.9044846892356873,0.4423859119415283,0.524429976940155,0.7558685541152954,0.0005000000237487257
0.9595592617988586,0.9911311864852905,0.25376302003860474,0.8001253008842468,0.9800460338592529,0.8648325204849243,0.9099775552749634,0.45517924427986145,0.47999998927116394,0.7323943376541138,0.0005000000237487257
0.9620208740234375,0.9932718873023987,0.23149362206459045,0.8080554008483887,0.9854182600975037,0.8755980730056763,0.9064830541610718,0.4778934121131897,0.5078864097595215,0.7558685541152954,0.0005000000237487257
0.965537428855896,0.9945639371871948,0.22202332317829132,0.826115071773529,0.9808135032653809,0.8678229451179504,0.9149764776229858,0.5099529027938843,0.4885057508945465,0.7981220483779907,0.0002500000118743628
