event_id,year,longitude,latitude,depth,magnitude,mb,ms,strike1,dip1,rake1,distance_to_boundary,boundary_type,plate1,plate2,segment_id,relative_velocity,movement_direction,convergence_rate,transform_rate,extension_rate,boundary_motion_type,grid_cell,is_near_boundary,fault_type,fault_type_code
B032293D,1993,150.37,45.23,33.0,5.6,5.6,4.9,68.0,269.0,127.0,0.932811878140494,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,1,reverse,1
B032593C,1993,143.49,41.79,33.0,5.8,5.7,5.8,59.0,273.0,115.0,1.348534389624526,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_131,0,reverse,1
B040693A,1993,150.75,45.45,46.0,5.3,5.3,4.9,70.0,285.0,131.0,1.0020364264835977,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,0,reverse,1
B041593F,1993,156.13,49.14,33.0,4.8,4.8,4.6,68.0,347.0,130.0,0.9828330682267495,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,336_139,1,reverse,1
B042893B,1993,149.99,45.23,99.0,5.2,5.2,0.0,45.0,323.0,209.0,1.0994615773186407,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_135,0,strike-slip,0
B042893D,1993,153.61,47.37,33.0,5.3,5.3,0.0,33.0,144.0,239.0,1.098692404633788,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,333_137,0,normal,2
B043093D,1993,160.61,53.85,33.0,5.4,5.4,0.0,81.0,317.0,145.0,1.5424305494899841,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_143,0,reverse,1
B050593B,1993,141.71,39.1,100.0,5.3,5.3,0.0,23.0,244.0,112.0,2.375036075515474,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_129,0,reverse,1
B050693B,1993,153.5,46.7,37.0,5.7,5.7,5.2,73.0,326.0,114.0,0.742041103982787,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,333_136,1,reverse,1
B052193A,1993,139.69,35.97,75.0,5.1,5.1,0.0,61.0,286.0,150.0,1.05909433479742,CCB,OK,PS,75,1.6593265675188396,113.25452097314525,0.49779797025565187,0.8296632837594198,0.3318653135037679,transform,319_125,0,strike-slip,0
B060193A,1993,142.51,40.15,48.0,4.9,4.9,4.4,20.0,183.0,61.0,1.7573115517744742,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,reverse,1
B060793B,1993,141.57,35.93,35.0,5.5,5.5,5.3,62.0,268.0,111.0,0.8675311464149257,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_125,1,reverse,1
B060793C,1993,141.92,35.24,10.0,5.3,5.3,4.8,40.0,287.0,115.0,0.16566822266205958,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_125,1,reverse,1
C060893D,1993,157.84,51.22,81.0,7.3,6.4,7.3,73.0,323.0,125.0,1.584529318125735,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_141,0,reverse,1
B061093B,1993,159.25,51.09,33.0,5.5,5.5,5.0,72.0,349.0,130.0,0.6695573239088745,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_141,1,reverse,1
B061093D,1993,159.45,50.99,38.0,5.8,5.8,5.0,74.0,354.0,130.0,0.44780242295014255,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_140,1,reverse,1
C061293G,1993,157.75,51.23,49.0,6.0,6.0,5.9,77.0,297.0,123.0,1.640414935313626,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,337_141,0,reverse,1
B061593A,1993,141.66,34.85,50.0,5.3,5.3,0.0,67.0,228.0,128.0,0.37101342293776846,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_124,1,reverse,1
B062193A,1993,150.43,49.18,349.0,5.0,5.0,0.0,25.0,59.0,310.0,4.396602152799358,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_139,0,normal,2
B062793A,1993,158.99,51.22,41.0,5.7,5.7,0.0,60.0,350.0,128.0,0.9591251273947523,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,338_141,1,reverse,1
B070593C,1993,138.8,30.23,419.0,5.2,5.2,0.0,10.0,36.0,290.0,3.3316618615940037,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,318_120,0,normal,2
B071193B,1993,154.18,47.59,21.0,5.7,5.7,5.3,75.0,335.0,117.0,0.8820514497465454,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_137,1,reverse,1
M071293B,1993,139.25,42.84,17.0,7.6,6.7,7.6,80.0,88.0,270.0,0.44512690325343707,:CCB,OK,AM,101,0.4696603365167409,74.37940828615567,0.14089810095502225,0.23483016825837044,0.09393206730334819,transform,319_132,1,normal,2
B071493C,1993,139.15,43.2,20.0,5.5,5.5,0.0,74.0,159.0,285.0,0.3490871524419262,:CCB,OK,AM,101,0.4677127180159575,74.07575630213222,0.14031381540478724,0.23385635900797874,0.0935425436031915,transform,319_133,1,normal,2
B071593A,1993,152.58,46.67,33.0,5.7,5.7,0.0,75.0,268.0,124.0,1.1794899278925597,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,332_136,0,reverse,1
B071593G,1993,139.05,42.66,20.0,5.4,5.4,0.0,63.0,46.0,277.0,0.26161414334856253,:CCB,OK,AM,101,0.4710034039753923,74.60215112031247,0.1413010211926177,0.23550170198769615,0.09420068079507847,transform,319_132,1,normal,2
B072793F,1993,141.62,34.42,23.0,5.2,5.2,4.9,13.0,265.0,109.0,0.1899295922177514,CCB,OK,PS,75,1.7801837772567008,114.25836082753614,0.5340551331770103,0.8900918886283504,0.35603675545134017,transform,321_124,1,reverse,1
B080293A,1993,131.48,30.81,37.0,5.4,5.4,5.2,34.0,9.0,169.0,0.8702386799034018,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_120,1,strike-slip,0
C080793F,1993,139.86,41.96,26.0,6.2,6.2,6.0,83.0,115.0,270.0,1.0366080503256776,:CCB,OK,AM,101,0.47380142572647976,75.01509732965644,0.1421404277179439,0.23690071286323988,0.09476028514529596,transform,319_131,0,normal,2
B081593D,1993,159.88,53.06,33.0,5.3,5.3,0.0,69.0,307.0,131.0,1.3951295423723205,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_143,0,reverse,1
B081693C,1993,178.67,51.51,33.0,5.3,5.3,4.8,51.0,32.0,208.0,0.9075479105810347,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
B083093A,1993,143.28,48.47,33.0,5.1,5.1,4.3,64.0,134.0,259.0,0.4649440396434968,:CCB,OK,AM,101,0.42838858006754865,68.09206128315932,0.1285165740202646,0.21419429003377433,0.08567771601350974,transform,323_138,1,normal,2
B090193A,1993,141.71,31.71,15.0,5.7,5.5,5.7,65.0,247.0,90.0,0.47494973418245656,:OCB,PS,CL,79,1.9842184235276654,143.1298809310586,0.5952655270582996,0.9921092117638327,0.3968436847055331,transform,321_121,1,reverse,1
B090193B,1993,141.69,31.88,33.0,5.1,5.1,4.9,48.0,222.0,83.0,0.42164825387992994,:OCB,PS,CL,79,1.995281008978827,142.96774327043823,0.5985843026936482,0.9976405044894135,0.39905620179576545,transform,321_121,1,reverse,1
B091193B,1993,142.58,42.01,56.0,5.6,5.6,0.0,71.0,285.0,125.0,2.205548684568077,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_132,0,reverse,1
B091693A,1993,149.06,44.51,33.0,5.8,5.8,5.0,70.0,259.0,122.0,0.8284390442271521,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B092793B,1993,132.19,30.7,37.0,5.5,5.5,5.2,23.0,279.0,63.0,0.48643063225911043,:OSR,NZ,PA,73,0.0,0.0,0.0,0.0,0.0,unknown,312_120,1,reverse,1
B100293H,1993,140.48,37.53,101.0,5.0,5.0,0.0,59.0,152.0,57.0,2.6011151454712684,:CCB,OK,AM,101,0.49680703031414364,78.90985414769268,0.1490421090942431,0.24840351515707182,0.09936140606282873,transform,320_127,0,reverse,1
B100493C,1993,137.68,30.57,478.0,5.1,5.1,0.0,2.0,346.0,254.0,2.566281894102828,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_120,0,normal,2
C101193D,1993,137.85,32.0,365.0,6.5,6.5,0.0,44.0,83.0,281.0,1.334303848454311,:OSR,NZ,PA,74,0.0,0.0,0.0,0.0,0.0,unknown,317_122,0,normal,2
B102893A,1993,142.09,41.6,66.0,5.2,5.2,0.0,71.0,282.0,115.0,2.4810290203865053,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
B110893E,1993,141.72,36.16,35.0,5.3,5.3,4.8,57.0,328.0,124.0,0.8625354717343574,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,1,reverse,1
C111393B,1993,158.7,51.92,34.0,7.1,6.5,7.1,76.0,316.0,121.0,1.5872432107273455,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,338_141,0,reverse,1
B111793C,1993,158.7,51.81,44.0,6.0,6.0,5.6,76.0,357.0,130.0,1.5156394723020556,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,338_141,0,reverse,1
B112393C,1993,142.76,41.26,46.0,5.2,5.2,5.1,71.0,210.0,358.0,1.743618364207046,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,strike-slip,0
C112793A,1993,141.19,38.61,108.0,6.0,6.0,0.0,6.0,269.0,154.0,2.773846471959109,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_128,0,strike-slip,0
B120393A,1993,179.27,51.22,33.0,5.2,5.2,5.0,63.0,0.0,165.0,0.8277887713662122,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,359_141,1,strike-slip,0
B120493A,1993,141.98,41.74,84.0,5.2,5.2,0.0,18.0,206.0,101.0,2.6302328794234344,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_131,0,reverse,1
B120693D,1993,142.0,41.49,69.0,5.2,5.2,0.0,75.0,283.0,115.0,2.536841540183391,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_131,0,reverse,1
B121293G,1993,141.06,36.4,43.0,5.3,5.3,5.0,74.0,5.0,119.0,1.5509262683957505,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,0,reverse,1
B121693E,1993,171.49,53.76,30.0,5.8,5.8,5.7,7.0,81.0,349.0,1.4889581626090185,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,351_143,0,strike-slip,0
B121793B,1993,142.2,39.17,64.0,5.3,5.3,0.0,50.0,332.0,121.0,1.9171283864154929,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_129,0,reverse,1
B010794B,1994,159.08,52.0,55.0,5.7,5.7,0.0,77.0,14.0,124.0,1.3949928351070462,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_142,0,reverse,1
B010994B,1994,154.5,48.5,66.0,5.9,5.9,0.0,59.0,100.0,303.0,1.3930381330028243,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,334_138,0,normal,2
B012494H,1994,149.76,44.92,50.0,5.4,5.4,0.0,70.0,285.0,124.0,0.9337792886972898,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B012694B,1994,143.73,41.7,31.0,5.4,5.4,5.0,61.0,294.0,118.0,1.118831980236545,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_131,0,reverse,1
B021294E,1994,130.54,32.03,10.0,5.3,4.7,5.3,0.0,134.0,44.0,0.2988635307293441,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,310_122,1,reverse,1
B021494C,1994,159.0,51.94,33.0,5.7,5.7,5.4,75.0,336.0,127.0,1.3950401463757276,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_141,0,reverse,1
B022794C,1994,131.47,30.82,38.0,5.1,4.9,5.1,61.0,305.0,114.0,0.8689231036173473,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_120,1,reverse,1
B031194A,1994,139.19,34.23,10.0,5.1,5.1,5.0,6.0,87.0,181.0,0.6737173071845565,CCB,OK,PS,75,1.8447615676071836,115.02781074600375,0.553428470282155,0.9223807838035918,0.36895231352143676,transform,319_124,1,strike-slip,0
B031694C,1994,160.52,55.0,96.0,5.2,5.2,0.0,44.0,117.0,311.0,2.5120581382603397,:CTF,AT,EU,98,5.214333526388129,59.53573682083085,1.5643000579164388,2.6071667631940647,1.042866705277626,transform,340_145,0,normal,2
B031994A,1994,159.42,51.45,33.0,5.3,5.3,5.1,74.0,321.0,128.0,0.7501699874028708,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,339_141,1,reverse,1
B032694B,1994,164.09,58.37,28.0,5.6,5.6,4.9,80.0,92.0,323.0,0.29506101064016993,:CTF,AT,EU,98,5.240345238239011,56.24409740048168,1.5721035714717033,2.6201726191195056,1.0480690476478023,transform,344_148,1,normal,2
B040694C,1994,141.54,36.1,37.0,5.2,5.0,5.2,57.0,299.0,87.0,0.9864037155242268,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,321_126,1,reverse,1
C040894A,1994,143.75,40.55,21.0,6.2,6.0,6.2,54.0,301.0,110.0,0.6742124368476168,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,323_130,1,reverse,1
B043094A,1994,131.23,31.33,30.0,5.6,5.6,5.3,64.0,318.0,120.0,0.5497585015258979,:CRB,AM,ON,155,0.0,0.0,0.0,0.0,0.0,unknown,311_121,1,reverse,1
B050194A,1994,149.83,47.44,272.0,5.2,5.2,0.0,66.0,39.0,265.0,3.1639559099330032,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_137,0,normal,2
B050794C,1994,160.1,52.93,35.0,5.7,5.7,5.1,72.0,338.0,126.0,1.144016800575935,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_142,0,reverse,1
B051894B,1994,149.45,44.68,46.0,5.8,5.8,5.8,73.0,293.0,128.0,0.9695159874906613,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B052494H,1994,161.18,56.19,91.0,5.9,5.9,0.0,28.0,315.0,145.0,1.430657922076419,:CTF,AT,EU,98,5.207137057137374,58.42231143075457,1.5621411171412123,2.603568528568687,1.0414274114274749,transform,341_146,0,reverse,1
B062594B,1994,147.24,43.85,66.0,5.3,5.3,0.0,49.0,105.0,285.0,1.169622592976044,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,normal,2
B071594E,1994,153.65,48.76,118.0,5.0,5.0,0.0,36.0,97.0,314.0,2.1126976215256072,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,333_138,0,normal,2
C072194D,1994,132.89,42.3,473.0,6.4,6.4,0.0,37.0,36.0,274.0,5.658467304845032,:CCB,OK,AM,101,0.48168160456674336,76.57377374810969,0.144504481370023,0.24084080228337168,0.09633632091334868,transform,312_132,0,normal,2
B072594G,1994,124.43,34.97,10.0,5.0,4.9,5.0,0.0,151.0,61.0,1.766319608677877,:CRB*,AM,EU,102,0.4988942985652445,82.62252984162089,0.14966828956957334,0.24944714928262224,0.0997788597130489,transform,304_124,0,reverse,1
B073094C,1994,142.66,40.85,58.0,5.1,5.1,0.0,2.0,91.0,184.0,1.7891233635498764,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_130,0,strike-slip,0
B080194B,1994,150.6,45.03,34.0,5.2,5.2,4.6,84.0,155.0,301.0,0.645459526229187,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_135,1,normal,2
B080294D,1994,158.11,52.39,170.0,5.8,5.8,0.0,52.0,296.0,120.0,2.340556987129343,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,338_142,0,reverse,1
B080594C,1994,174.09,52.23,33.0,5.0,5.0,5.0,57.0,298.0,165.0,0.8370005973713487,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,354_142,1,strike-slip,0
B081494A,1994,150.13,44.66,33.0,5.9,5.9,5.8,61.0,351.0,126.0,0.5167511586827854,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
C081494B,1994,150.01,44.68,33.0,6.1,6.1,6.0,45.0,339.0,139.0,0.5923645499183827,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
B081494E,1994,142.14,38.75,41.0,5.3,5.3,5.3,62.0,302.0,110.0,1.8743428848532755,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_128,0,reverse,1
B081694B,1994,149.93,44.51,33.0,5.2,5.2,4.9,57.0,314.0,136.0,0.5209143499655141,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B081694D,1994,142.46,37.83,34.0,5.8,5.8,5.2,76.0,243.0,102.0,1.2950046370573263,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_127,0,reverse,1
B081894E,1994,150.18,44.49,33.0,5.7,5.7,5.6,66.0,308.0,137.0,0.3418300162361413,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
C081894F,1994,150.17,44.67,33.0,6.5,6.1,6.5,56.0,300.0,128.0,0.511335271617369,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
B082094B,1994,149.29,44.6,33.0,5.9,5.9,5.2,72.0,299.0,134.0,0.8797506749073859,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
C082094C,1994,149.14,44.67,33.0,6.1,6.1,6.0,68.0,293.0,131.0,0.9647752328910646,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_134,1,reverse,1
B082294D,1994,150.32,44.56,33.0,5.1,5.1,5.0,59.0,307.0,120.0,0.37308411920102463,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
B082294G,1994,141.51,30.92,30.0,5.2,5.2,5.1,76.0,258.0,89.0,0.7439603484057462,:OCB,PS,CL,79,1.9278057712265362,143.93765330810226,0.5783417313679609,0.9639028856132681,0.38556115424530724,transform,321_120,1,reverse,1
B082594A,1994,145.04,42.73,79.0,5.2,5.2,0.0,39.0,29.0,282.0,1.1559688577120153,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_132,0,normal,2
C082894H,1994,150.17,44.71,14.0,6.5,6.0,6.5,64.0,297.0,131.0,0.549246538450638,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
B082994C,1994,150.4,44.45,50.0,5.3,5.3,0.0,71.0,326.0,141.0,0.26959183963911837,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
C083094A,1994,150.14,44.71,54.0,6.1,6.1,0.0,44.0,338.0,116.0,0.5592063662012524,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,330_134,1,reverse,1
B083194C,1994,145.99,43.7,80.0,5.9,5.9,0.0,10.0,9.0,271.0,1.5097818683505237,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,325_133,0,normal,2
B090594E,1994,155.29,46.79,33.0,5.9,5.9,0.0,2.0,326.0,62.0,0.49610406166448473,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,335_136,1,reverse,1
B091194G,1994,178.13,51.96,98.0,5.0,5.0,0.0,25.0,94.0,270.0,1.3402066109372794,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,0,normal,2
B092394C,1994,142.17,37.13,26.0,5.3,5.3,4.9,66.0,67.0,228.0,1.1122148353623094,:OSR,,EU,59,0.0,0.0,0.0,0.0,0.0,unknown,322_127,0,normal,2
B092794A,1994,178.44,51.34,33.0,4.9,4.9,4.7,61.0,312.0,157.0,0.7234287870965664,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
B092894A,1994,178.41,51.31,33.0,5.3,5.0,5.3,62.0,333.0,163.0,0.6966801346385635,:OSR,PA,JF,63,0.0,0.0,0.0,0.0,0.0,unknown,358_141,1,strike-slip,0
M100494B,1994,147.33,43.71,33.0,8.1,7.4,8.1,46.0,359.0,112.0,1.025009760929136,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,reverse,1
B100594M,1994,147.46,43.54,33.0,5.9,5.7,5.9,21.0,192.0,52.0,0.8626001449107247,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B100594N,1994,147.36,43.88,33.0,6.2,6.2,5.6,39.0,37.0,225.0,1.1883258854371475,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,normal,2
B100694D,1994,148.5,43.19,33.0,5.2,5.2,5.2,2.0,11.0,102.0,0.16099816769143388,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_133,1,reverse,1
B100694O,1994,147.35,43.37,33.0,5.1,5.1,4.6,65.0,324.0,128.0,0.6849182505963748,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B100794A,1994,147.28,43.6,33.0,6.1,6.1,0.0,51.0,18.0,178.0,0.9172060891642647,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,strike-slip,0
B100794D,1994,146.85,43.14,33.0,5.5,5.5,5.2,66.0,328.0,128.0,0.6722789673937497,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B100794G,1994,148.24,43.52,33.0,5.2,5.2,0.0,68.0,328.0,116.0,0.3277291717256788,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_133,1,reverse,1
B100794I,1994,146.08,42.81,33.0,5.9,5.9,0.0,69.0,21.0,280.0,0.743227044717832,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_132,1,normal,2
B100894A,1994,146.68,43.29,26.0,5.6,5.6,4.9,7.0,9.0,103.0,0.8989599601761973,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B100894B,1994,148.16,43.88,29.0,5.9,5.9,4.9,79.0,10.0,277.0,0.6957861812367381,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_133,1,normal,2
B100894D,1994,147.85,43.13,33.0,5.1,5.1,4.7,23.0,10.0,105.0,0.49615361532494034,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
C100994B,1994,147.9,43.9,23.0,7.0,6.5,7.0,63.0,294.0,125.0,0.8201234114448831,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B100994L,1994,147.98,43.82,35.0,5.3,5.3,4.7,82.0,337.0,120.0,0.710117180470947,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B101394C,1994,146.86,43.38,33.0,5.3,5.3,0.0,46.0,28.0,141.0,0.8474143083521728,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B101394I,1994,148.29,42.97,33.0,5.1,5.1,5.1,65.0,221.0,131.0,0.24309753186736124,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_132,1,reverse,1
C101694C,1994,149.22,45.74,139.0,6.3,6.3,0.0,24.0,17.0,278.0,1.9138254256854297,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,329_135,0,normal,2
B101794A,1994,146.94,43.43,33.0,5.5,5.5,0.0,38.0,26.0,124.0,0.8478803040524074,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B101894C,1994,147.33,43.42,33.0,5.5,5.5,0.0,50.0,20.0,123.0,0.7350530661115593,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
C101894G,1994,147.12,43.55,66.0,6.1,6.1,0.0,40.0,332.0,94.0,0.8936873110881653,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B102494A,1994,148.0,43.0,45.0,5.3,5.3,4.8,29.0,355.0,101.0,0.3985252940529663,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,328_133,1,reverse,1
B102494G,1994,147.1,43.02,33.0,5.7,5.7,4.7,58.0,334.0,121.0,0.41494940655458873,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B102594H,1994,147.7,43.77,36.0,5.5,5.5,4.8,72.0,288.0,125.0,0.8517959908334977,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B102594I,1994,147.1,43.18,57.0,5.2,5.2,0.0,68.0,191.0,101.0,0.5522236956161909,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B102694C,1994,147.31,43.73,33.0,5.1,5.1,4.4,25.0,75.0,226.0,1.0454860161666422,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,normal,2
B110794C,1994,147.26,43.78,53.0,5.1,5.1,0.0,62.0,72.0,262.0,1.0981944317833738,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,normal,2
B110994C,1994,147.19,43.52,61.0,6.1,6.1,0.0,56.0,344.0,125.0,0.8491660673861198,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,1,reverse,1
B111394D,1994,160.08,51.11,34.0,5.1,5.1,4.5,63.0,15.0,130.0,0.32585734608874606,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,340_141,1,reverse,1
B111594E,1994,155.1,47.46,33.0,6.0,5.7,6.0,66.0,304.0,116.0,0.20102547102295518,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,335_137,1,reverse,1
B111994C,1994,146.93,43.18,33.0,5.4,5.4,0.0,70.0,303.0,135.0,0.6458722861371237,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,reverse,1
B112094F,1994,146.94,43.1,52.0,5.1,5.1,0.0,38.0,34.0,295.0,0.5797991117619993,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,326_133,1,normal,2
B112294B,1994,147.29,43.91,33.0,5.7,5.7,5.0,48.0,207.0,300.0,1.2261341729190962,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,327_133,0,normal,2
B112394H,1994,161.57,54.6,33.0,5.2,5.2,0.0,65.0,12.0,112.0,1.5618002465104195,:OSR,PA,JF,62,0.0,0.0,0.0,0.0,0.0,unknown,341_144,0,reverse,1
